Records ID,Beetle Host,Beetle Host IDs,categories,pathogens,country or region,ecological relationship,experimental conditions,identification method,infection site,organism source,validation type,source,year,full text,title
1,Ips typographus,1733,Fungi,Beauveria bassiana,Romania,pathogen,laboratory,not stated,cuticular contact,laboratory cultivated,virulence test,"Andrei et al., 2013",2013,full text,"Andrei, A. M., Lupăştean, D., Ciornei, C., Fătu, A. C., & Dinu, M. M. (2013). Laboratory Beauveria bassiana (Bals.) Vuill. bioassays on spruce bark beetle (Ips typographus L.). IOBC/WPRS Bulletin, 90, 93-96."
6,Xyleborus glabratus,2093,Fungi,Beauveria bassiana,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
7,Xyleborus glabratus,2093,Fungi,Metarhizium brunneum,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
8,Xyleborus glabratus,2093,Fungi,Isaria fumosorosea,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
9,Xylosandrus crassiusculus,2182,Fungi,Beauveria bassiana,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
10,Xylosandrus crassiusculus,2182,Fungi,Metarhizium brunneum,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
11,Xylosandrus crassiusculus,2182,Fungi,Isaria fumosorosea,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
12,Xyleborus volvulus,2179,Fungi,Beauveria bassiana,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
13,Xyleborus volvulus,2179,Fungi,Metarhizium brunneum,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
14,Xyleborus volvulus,2179,Fungi,Isaria fumosorosea,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
15,Xyleborus bispinatus,3350,Fungi,Beauveria bassiana,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
16,Xyleborus bispinatus,3350,Fungi,Metarhizium brunneum,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
17,Xyleborus bispinatus,3350,Fungi,Isaria fumosorosea,,pathogen,laboratory,,undetermined,commercial strain,virulence test,"Avery et al., 2018",2018,full text,"Avery, P. B., Bojorque, V., Gámez, C., Duncan, R. E., Carrillo, D., & Cave, R. D. (2018). Spore acquisition and survival of ambrosia beetles associated with the laurel wilt pathogen in avocados after exposure to entomopathogenic fungi. Insects, 9(2), 49."
18,Scolytus multistriatus,1147,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
19,Scolytus ratzeburgi,1167,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
20,Scolytus scolytus,1172,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
21,Scolytus laevis,1142,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
22,Polygraphus poligraphus,3365,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
23,Hylurgops palliatus,409,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
24,Hylastes opacus,399,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
25,Dryocoetes autographus,1837,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
26,Hylesinus varius,445,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
27,Ips amitinus,1696,Fungi,Beauveria bassiana,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
28,Ips typographus,1733,Fungi,Isaria farinosa,,,,,,,,"Balazy et al., 1967",1967,non full-text ,"Bałazy, S., Bargielski, J., Ziółkowski, G., & Czerwińska, C. (1967). Śmiertelność dorosłych chrząszczy kornika drukarza–Ips typographus (L.)(Col., Scolytidae) w żerowiskachijej przyczyny. Polskie Pismo Entomologiczne, 37(1), 201-205."
29,Ips acuminatus,1695,Fungi,Beauveria bassiana,Poland,pathogen,,,,,,"Balazy et al., 1987",1987,only English abstract,"Bałazy, S., Michalski, J., Ratajczak, E., 1987. Contribution to the knowledge of natural enemies of Ips acuminatus Gyll. (Coleoptera; Scolytidae). Polskie Pismo Entomologiczne 57, 735–745."
31,Scolytus multistriatus,1147,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
32,Scolytus ratzeburgi,1167,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
33,Scolytus scolytus,1172,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
34,Scolytus laevis,1142,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
35,Polygraphus poligraphus,3365,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
36,Hylurgops palliatus,409,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
37,Hylastes opacus,399,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
38,Dryocoetes autographus,1837,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
39,Hylesinus varius,445,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
40,Ips amitinus,1696,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
41,Crypturgus pusillus,1868,Fungi,Lecanicillium lecanii,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
42,Scolytus sp. undetermined,1173,Fungi,Beauveria densa,Poland,,,,,,,"Balazy, 1962",1962,,"Bałazy, S., 1962. Observations on appearing of some entomogenous fungi of fungi imperfecti group of forest insects. Polskie Pismo Entomologiczne, 149–164, Ser. B, 3–4."
43,Polygraphus poligraphus,3365,Fungi,Lecanicillium lecanii,Poland,pathogen,,,,,,"Balazy, 1963",1963,only English abstract,"Bałazy, S., 1963. The fungus Cephalosporium (Acrostalagmus) lecanii Zimm., a pathogen of beetle larvae. Acta Societatis Botanicorum Poloniae 32, 69–80."
44,Scolytus ratzeburgi,1167,Fungi,Lecanicillium lecanii,Poland,pathogen,,,,,,"Balazy, 1963",1963,only English abstract,"Bałazy, S., 1963. The fungus Cephalosporium (Acrostalagmus) lecanii Zimm., a pathogen of beetle larvae. Acta Societatis Botanicorum Poloniae 32, 69–80."
45,Scolytus multistriatus,1147,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
46,Scolytus ratzeburgi,1167,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
47,Scolytus scolytus,1172,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
48,Scolytus laevis,1142,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
49,Polygraphus poligraphus,3365,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
50,Hylurgops palliatus,409,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
51,Hylastes opacus,399,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
52,Dryocoetes autographus,1837,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
53,Hylesinus varius,445,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
54,Ips amitinus,1696,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1965",1965,,"Bałazy, S., 1965. Entomopathogenous fungi from the order Hyphomycetes damaging forest insects in Poland. Roczniki Wyzszej Szkoly Rolniczej w Poznaniu 27, 21–30."
55,Scolytus multistriatus,1147,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
56,Scolytus ratzeburgi,1167,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
57,Scolytus scolytus,1172,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
58,Scolytus laevis,1142,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
59,Polygraphus poligraphus,3365,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
60,Hylurgops palliatus,409,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
61,Hylastes opacus,399,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
62,Dryocoetes autographus,1837,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
63,Hylesinus varius,445,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
64,Ips amitinus,1696,Fungi,Beauveria bassiana,Poland,,,,,,,"Balazy, 1966",1966,,"Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50."
65,Scolytus intricatus,1139,Fungi,Lecanicillium lecanii,Poland,pathogen,laboratory,,cuticular contact,field-collected,pathogenicity test,"Balazy, 1973",1973,only English abstract,"Bałazy, S., 1973. A review of entomopathogenic species of the genus Cephalosporium Corda (Mycota, Hyphomycetales). Bulletin de la societe des Amis des Sciences et des Lettres de Poznan, Ser. D 14, 101–137."
66,Scolytus kirschii,1140,Fungi,Lecanicillium lecanii,Poland,pathogen,laboratory,,cuticular contact,field-collected,pathogenicity test,"Balazy, 1973",1973,only English abstract,"Bałazy, S., 1973. A review of entomopathogenic species of the genus Cephalosporium Corda (Mycota, Hyphomycetales). Bulletin de la societe des Amis des Sciences et des Lettres de Poznan, Ser. D 14, 101–137."
67,Hylesinus crenatus,438,Fungi,Lecanicillium lecanii,Poland,pathogen,laboratory,,cuticular contact,field-collected,pathogenicity test,"Balazy, 1973",1973,only English abstract,"Bałazy, S., 1973. A review of entomopathogenic species of the genus Cephalosporium Corda (Mycota, Hyphomycetales). Bulletin de la societe des Amis des Sciences et des Lettres de Poznan, Ser. D 14, 101–137."
68,Ips typographus,1733,Fungi,Lecanicillium lecanii,Poland,pathogen,laboratory,,cuticular contact,field-collected,pathogenicity test,"Balazy, 1973",1973,only English abstract,"Bałazy, S., 1973. A review of entomopathogenic species of the genus Cephalosporium Corda (Mycota, Hyphomycetales). Bulletin de la societe des Amis des Sciences et des Lettres de Poznan, Ser. D 14, 101–137."
69,Scolytus scolytus,1172,Fungi,Lecanicillium lecanii,,pathogen,laboratory,,cuticular contact,field-collected,pathogenicity test,"Barson, 1976",1976,full text,"Barson, G., 1976. Laboratory studies on the fungus Verticillium lecanii, a larval pathogen of the large elm bark beetle (Scolytus scolytus). Ann. Appl. Biol. 83, 207–214."
70,Ips typographus,1733,Fungi,Beauveria caledonica,Slovakia,pathogen,laboratory,,cuticular contact,field-collected,virulence test,"Barta et al., 2018",2018,full text,"Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65."
71,Ips typographus,1733,Fungi,Beauveria bassiana,Slovakia,pathogen,laboratory,,cuticular contact,field-collected,virulence test,"Barta et al., 2018",2018,full text,"Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65."
72,Ips typographus,1733,Fungi,Beauveria pseudobassiana,Slovakia,pathogen,laboratory,,cuticular contact,field-collected,virulence test,"Barta et al., 2018",2018,full text,"Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65."
73,Ips typographus,1733,Fungi,Lecanicillium lecanii,Slovakia,,,,,field-collected,,"Barta et al., 2018",2018,full text,"Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65."
74,Ips typographus,1733,Fungi,Isaria farinosa,Slovakia,,,,,field-collected,,"Barta et al., 2018",2018,full text,"Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65."
75,Ips typographus,1733,Fungi,Beauveria bassiana,Slovakia,pathogen,laboratory and field,,cuticular contact,field-collected,virulence test,"Barta et al., 2018",2018,full text,"Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). The potential of Beauveria bassiana inoculum formulated into a polymeric matrix for a microbial control of spruce bark beetle. Biocontrol Science and Technology, 28(7), 718-735."
76,Ips typographus,1733,Fungi,Beauveria bassiana,Bulgaria,pathogen,laboratory,,cuticular contact,field-collected and laboratory cultivated,virulence test,"Barta et al., 2020",2020,full text,"Barta, M., Takov, D., Pilarska, D., Doychev, D., & Horáková, M. K. (2020). Entomopathogenic fungi of the genus Beauveria and their pathogenicity to Ips typographus (Coleoptera: Curculionidae) in the Vitosha National Park, Bulgaria. Journal of Forest Science, 66(10), 420."
77,Ips typographus,1733,Fungi,Beauveria caledonica,Bulgaria,pathogen,laboratory,,cuticular contact,field-collected and laboratory cultivated,virulence test,"Barta et al., 2020",2020,full text,"Barta, M., Takov, D., Pilarska, D., Doychev, D., & Horáková, M. K. (2020). Entomopathogenic fungi of the genus Beauveria and their pathogenicity to Ips typographus (Coleoptera: Curculionidae) in the Vitosha National Park, Bulgaria. Journal of Forest Science, 66(10), 420."
78,Dendroctonus micans,3927,Fungi,Metarhizium anisopliae,Turkey,pathogen,laboratory,morphological and molecular,cuticular contact,isolated from cadaver,virulence test,"Biryol et al., 2024",2024,full text,"Biryol, S., Soydinç, A., & İşık, S. (2024). Morphological, molecular identification and virulence of entomopathogenic fungi isolated from Dendroctonus micans (Kugelann, 1794)(Coleoptera: Curculionidae). Sakarya University Journal of Science, 28(2), 381-391."
79,Dendroctonus micans,3927,Fungi,Metarhizium robertsii,Turkey,pathogen,laboratory,morphological and molecular,cuticular contact,isolated from cadaver,virulence test,"Biryol et al., 2024",2024,full text,"Biryol, S., Soydinç, A., & İşık, S. (2024). Morphological, molecular identification and virulence of entomopathogenic fungi isolated from Dendroctonus micans (Kugelann, 1794)(Coleoptera: Curculionidae). Sakarya University Journal of Science, 28(2), 381-391."
80,Dendroctonus micans,3927,Fungi,Metarhizium pinghaense,Turkey,pathogen,laboratory,morphological and molecular,cuticular contact,isolated from cadaver,virulence test,"Biryol et al., 2024",2024,full text,"Biryol, S., Soydinç, A., & İşık, S. (2024). Morphological, molecular identification and virulence of entomopathogenic fungi isolated from Dendroctonus micans (Kugelann, 1794)(Coleoptera: Curculionidae). Sakarya University Journal of Science, 28(2), 381-391."
81,Dendroctonus micans,3927,Fungi,Clonostachys rosea,Turkey,pathogen,laboratory,morphological and molecular,cuticular contact,isolated from cadaver,virulence test,"Biryol et al., 2024",2024,full text,"Biryol, S., Soydinç, A., & İşık, S. (2024). Morphological, molecular identification and virulence of entomopathogenic fungi isolated from Dendroctonus micans (Kugelann, 1794)(Coleoptera: Curculionidae). Sakarya University Journal of Science, 28(2), 381-391."
83,Hylastes ater,390,Fungi,Metarhizium flavoviride var. pemphigi,New Zealand,pathogen,laboratory,morphological and molecular,,isolated from cadaver,pathogenicity test on Tenebrio molitor,"Brownbridge et al., 2010",2010,full text,"Brownbridge, M., Reay, S.D., Cummings, N.J., 2010. Association of entomopathogenic fungi with exotic bark beetles in New Zealand pine plantations. Mycopathologia 169, 75–80."
84,Hylastes ater,390,Fungi,Hirsutella guignardii,New Zealand,pathogen,laboratory,morphological and molecular,,isolated from cadaver,pathogenicity test on Tenebrio molitor,"Brownbridge et al., 2010",2010,full text,"Brownbridge, M., Reay, S.D., Cummings, N.J., 2010. Association of entomopathogenic fungi with exotic bark beetles in New Zealand pine plantations. Mycopathologia 169, 75–80."
109,Ips typographus,1733,Fungi,Beauveria bassiana,Georgia,,,,,,,"Burjanadze, 2007",2007,,"Burjanadze, M. (2007). Entomopathogenic fungi found on Ips typographus in Georgia. IOBC WPRS BULLETIN, 30(1), 155."
110,Ips typographus,1733,Fungi,Metarhizium sp.,Georgia,,,,,,,"Burjanadze, 2007",2007,,"Burjanadze, M. (2007). Entomopathogenic fungi found on Ips typographus in Georgia. IOBC WPRS BULLETIN, 30(1), 155."
111,Tomicus piniperda,521,Fungi,Beauveria bassiana,,pathogen,laboratory,,cuticular contact,isolated from  beetle,virulence test,"Burjanadze, 2010",2010,full text,"Burjanadze, M., 2010. Efficacy of Beauveria bassiana isolate against pine shoot beetle Tomicus piniperda L. (Coleoptera, Scolytidae) in laboratory. Bull. Georgian Natl. Acad. Sci. 4, 119–122."
